108 154
196.236,196.081,195.976,195.877,196.128,196.513,196.588,196.702,197.826,200.014,200.298,200.527,201.532,202.498,211.894,215.729,215.923,215.954,216.109,216.563,214.76,213.47,214.314,215.368,217.215,217.83,219.274,220.845,222.103,224.689,228.939,230.497,234.003,237.226,240.795,246.007,246.395,248.081,248.474,245.853,240.397,239.046,240.254,245.192,247.828,248.573,246.73,245.52,238.884,232.981,225.923,222.388,225.772,229.183,234.48,237.539,243.143,249.1,254.308,256.474,254.982,252.545,251.799,256.874,262.396,265.731,260.743,257.274,249.263,240.003,233.759,230.316,227.959,225.327,219.719,216.222,212.671,208.238,206.334,203.871,203.132,201.444,199.869,199.057,198.61,198.173,197.652,197.49,197.153,197.306,197.098,196.665,195.915,195.96,195.819,195.305,195.131,195.043,194.779,194.495,194.492,194.479,194.801,194.658,194.719,193.837,193.961,193.658,193.928,193.799,193.815,193.058,193.059,192.956,193.119,192.634,193.472,193.684,193.193,195.26,195.314,195.132,195.094,195.194,195.17,193.648,193.279,201.662,201.895,201.669,201.782,195.358,192.311,194.54,194.541,194.537,194.513,194.356,194.223,194.587,194.442,193.176,191.785,191.804,191.732,191.75,191.876,191.829,191.965,193.482,193.123,192.149,191.699,191.715,
196.135,195.927,195.771,196.011,197.474,198,198.511,199.311,199.352,199.783,200.495,200.95,201.492,202.546,209.545,215.374,215.611,215.986,215.892,215.807,213.675,212.423,212.639,214.357,216.013,216.828,220.413,224.487,227.248,228.743,231.456,234.525,236.966,239.77,242.227,243.704,243.257,242.577,240.957,239.763,237.331,233.878,237.554,241.392,241.028,242.705,245.656,243.495,238.273,231.839,225.379,221.792,223.815,228.521,232.809,234.667,240.262,245.223,249.164,250.308,245.416,244.894,252.197,256.789,260.801,259.722,256.847,250.459,242.129,235.397,230.29,227.98,224.84,220.5,216.177,214.948,209.195,207.086,204.156,203.599,201.783,200.149,198.497,198.227,197.978,197.189,197.054,197.205,197.1,197.129,196.96,196.433,196.223,195.646,195.538,195.055,194.921,194.727,194.522,194.301,194.306,194.352,194.237,194.099,194.13,193.6,194.014,193.653,194.077,193.644,193.285,192.851,193.053,192.944,193.204,192.843,193.164,193.428,193.095,194.45,194.635,195.285,195.18,195.246,194.255,193.779,193.812,202.435,202.305,202.445,196.759,192.57,194.834,194.526,194.619,194.777,194.622,194.327,194.159,194.352,194.247,192.919,192.11,191.405,191.743,191.733,191.859,191.882,191.951,194.288,193.197,192.14,191.556,191.603,
196.194,195.719,195.587,196.001,198.195,198.523,198.58,199.315,199.274,199.646,200.712,201.087,201.148,204.87,207.822,214.92,215.403,216.202,216.223,215.849,213.581,211.355,212.58,216.043,218.724,224.004,227.895,231.074,233.37,233.574,234.806,235.492,235.124,235.962,237.374,238.328,237.809,236,235.649,234.599,232.907,231.471,234.847,234.767,236.746,242.569,244.334,245.571,240.487,233.558,227.852,222.465,220.677,224.375,228.582,231.516,235.478,239.201,239.036,237.756,245.375,252.086,257.597,261.357,260.515,255.869,249.154,243.421,235.759,230.844,228.851,226.377,221.329,218.234,213.784,209.522,207.416,204.258,204.217,202.707,200.938,199.379,198.392,197.718,197.517,197.123,196.576,196.334,196.367,196.369,195.845,195.816,195.66,195.483,195.042,194.741,194.427,194.163,194.068,193.984,193.98,193.982,193.751,193.535,193.722,193.463,193.433,193.408,193.443,193.509,193.402,193.221,193.369,193.077,193.087,192.716,192.97,193.104,194.033,195.273,195.049,195.1,195.184,195.178,195.171,193.69,194.24,202.997,202.909,202.363,192.393,193.884,194.453,194.408,194.38,194.468,194.574,194.424,194.104,194.23,193.527,192.756,192.399,192.434,191.467,191.468,191.564,191.465,191.32,191.183,191.121,191.086,191.134,191.02,
196.114,195.625,195.403,195.928,198.386,198.425,198.254,198.775,199.052,199.407,200.672,201.4,201.639,204.667,206.035,215.189,215.527,216.125,216.174,216.001,213.014,210.203,211.739,216.086,218.576,223.326,224.661,225.144,225.235,225.872,227.755,228.528,227.813,228.646,231.49,232.123,231.3,230.894,230.087,228.559,227.776,225.835,226.973,231.393,236.382,241.19,242.864,245.143,241.974,236.285,229.385,223.842,218.282,220.185,226.217,229.247,232.387,232.878,233.744,240.099,248.098,254.428,258.651,261.526,259.43,253.7,246.143,237.65,230.815,228.881,225.012,220.67,217.9,215.088,211.841,207.227,204.141,204.624,203.387,202.058,199.855,199.069,198.617,197.377,197.323,197.041,196.852,196.179,196.061,195.851,195.177,195.08,194.796,194.528,194.262,194.073,193.865,193.719,193.615,193.632,193.733,193.678,193.697,193.436,193.803,193.582,193.542,193.351,193.64,193.632,193.518,193.261,193.706,193.47,193.806,193.95,193.462,193.466,192.67,193.304,193.715,193.867,193.43,192.556,192.224,192.006,194.624,203.294,203.196,199.633,192.898,193.703,193.127,192.645,191.855,191.504,191.676,193.332,193.414,193.225,192.723,191.597,192.261,192.701,193.593,193.558,192.443,193.337,193.992,194.006,193.609,193.06,192.385,192.186,
196.074,195.582,195.507,195.807,198.293,198.415,197.955,199.074,199.229,199.117,199.943,201.562,202.348,203.567,204.137,214.126,215.63,216.241,216.144,215.613,213.03,209.318,210.356,214.147,216.932,215.317,216.165,216.01,215.979,216.466,216.838,217.73,219.489,222.449,225.499,224.879,224.4,223.255,223.657,222.525,220.82,223.864,226.073,230.38,236.395,240.649,241.643,243.3,241.445,237.669,231.588,225.869,217.907,219.751,224.15,227.085,228.772,229.411,236.33,243.191,251.217,254.617,258.054,257.538,246.418,236.318,234.614,233.622,229.094,224.913,220.531,217.736,214.387,211.36,207.139,204.392,203.849,202.087,201.49,200.347,200.296,200.936,199.96,196.647,196.76,196.361,195.998,195.681,195.667,195.387,194.901,195.042,195.119,194.874,194.806,194.519,194.092,194.003,193.887,193.824,193.551,193.764,193.356,193.783,194.151,193.632,193.502,193.418,193.987,193.646,193.416,193.354,193.793,193.597,193.901,193.63,193.601,193.468,193.035,195.314,195.2,194.413,193.69,192.942,192.429,192.608,195.391,203.36,203.323,198.466,194.082,193.99,194.001,194.335,193.833,194.074,193.746,193.454,193.502,193.874,193.975,193.532,192.386,193.394,194.021,192.965,193.036,192.945,192.586,191.908,191.908,192.071,192.202,192.263,
195.979,195.573,195.562,195.854,196.973,197.172,197.624,198.478,199.053,198.919,199.576,200.446,202.079,202.32,203.217,206.056,215.95,216.639,216.759,214.981,210.644,208.493,208.788,210,210.507,210.88,210.418,210.111,210.525,210.768,211.754,213.12,215.606,216.487,218.04,218.146,218.456,218.739,218.557,219.356,223.342,228.443,233.588,238.347,240.258,238.983,237.931,238.675,238.712,237.161,231.305,226.204,216.711,216.765,223.411,225.283,225.858,233.55,240.215,246.979,251.57,255.335,256.53,241.242,232.756,232.824,230.985,226.434,224.37,221.042,217.809,213.292,210.975,207.452,205.671,203.709,201.837,201.11,200.751,200.264,200.38,200.948,199.532,196.064,195.916,195.755,195.68,195.469,195.383,195.506,194.67,194.703,194.867,194.839,194.729,194.49,193.903,194.289,194.235,194.012,194.138,194.081,193.627,194.091,193.8,193.618,193.245,193.435,193.535,193.77,193.308,193.198,193.62,193.747,194.06,193.606,193.774,193.378,192.925,195.252,195.244,195.428,194.06,192.565,192.404,192.444,195.926,200.925,200.224,196.276,194.659,194.545,194.384,193.57,193.294,194.606,195.062,194.85,195.372,195.72,193.934,191.405,192.672,192.787,193.031,193.196,193.201,192.982,192.775,192.655,192.647,192.483,192.181,191.926,
195.762,196.869,196.122,196.146,196.402,196.933,197.467,198.157,198.896,199.133,199.617,199.99,200.484,201.834,202.848,203.425,210.266,216.656,216.752,212.688,207.769,207.589,207.91,208.247,208.179,208.326,208.509,208.695,209.049,209.866,210.414,210.748,211.995,212.713,213.441,213.967,216.898,219.481,222.566,225.583,229.279,233.105,239.254,241.181,240.065,235.644,233.929,234.997,235.378,235.145,230.848,225.476,216.431,215.892,221.367,223.756,226.582,235.885,241.256,248.817,251.598,253.641,251.079,231.785,231.583,230.837,225.661,222.382,219.054,216.053,212.367,210.153,207.517,204.997,203.523,202.907,201.961,202.868,202.868,202.818,200.854,200.991,197.691,195.92,196.115,195.671,195.916,195.751,195.436,195.383,195.165,194.863,194.648,194.44,194.481,194.168,194.074,193.946,193.856,193.802,193.758,194.225,194.091,193.867,193.796,193.471,193.458,193.409,193.443,193.616,193.788,193.714,193.447,193.688,193.743,193.668,193.695,193.501,192.698,194.832,194.215,194.724,194.496,194.531,194.524,194.46,197.018,200.026,201.068,194.606,193.655,193.58,192.781,195.413,195.504,195.522,194.973,192.688,193.066,195.081,194.723,190.788,192.199,192.095,192.236,192.247,192.242,192.252,192.14,192.059,192.046,192.295,191.85,191.637,
196.193,196.394,196.434,196.514,196.567,196.837,197.127,197.573,198.132,198.275,198.735,199.277,199.751,199.713,200.481,201.91,206.795,208.089,207.761,206.071,206.584,206.671,206.644,207.207,207.785,207.96,208.291,209.411,210.287,210.928,211.119,211.397,211.613,211.877,213.015,214.554,217.494,219.523,226.541,231.213,234.376,237.749,239.27,239.431,236.549,231.878,231.024,231.056,232.502,233.084,228.691,225.93,214.629,215.79,219.686,224.384,228.338,231.527,239.178,243.254,247.987,251.503,236.279,231.122,230.426,223.594,219.258,218.983,217.121,212.163,209.726,207.583,205.174,203.5,203.533,202.587,202.978,203.13,203.297,203.232,201.151,199.189,197.099,196.025,196.048,195.882,195.202,194.927,194.735,194.777,194.446,194.239,194.698,194.264,194.14,194.324,194.119,194.368,194.108,194.248,193.863,193.997,193.507,193.754,193.49,193.597,193.714,193.287,193.372,193.687,193.557,193.965,193.676,194.211,194.567,194.596,194.469,194.277,194.164,194.039,193.974,193.932,193.808,193.743,193.672,193.695,199.151,202.866,202.83,193.889,193.162,193.491,193.492,195.173,195.023,195.355,194.975,192.811,190.946,195.485,192.438,191.845,191.7,191.394,191.403,191.298,191.332,191.293,191.238,191.207,191.169,191.062,190.943,190.918,
196.179,196.141,195.985,196.522,196.261,197.159,197.543,197.232,197.919,198.631,198.872,199.137,199.294,199.316,199.484,200.117,202.452,204.197,204.885,205.239,205.583,205.797,206.224,206.583,206.756,207.275,213.383,217.335,218.411,220.03,220.679,218.977,217.305,214.988,214.826,214.882,218.022,218.316,221.177,228.151,232.341,235.23,237.454,237.054,233.673,229.334,226.635,230.834,233.178,232.43,228.106,224.356,214.592,214.892,218.787,221.131,224.688,228.207,230.746,236.796,235.65,232.28,230.465,230.19,219.467,217.231,217.525,217.475,213.729,210.216,207.944,205.833,203.658,203.305,203.132,202.887,202.696,202.478,202.014,201.297,200.115,198.78,197.576,196.398,196.119,195.606,195.592,195.179,195.088,194.953,194.951,194.451,194.804,194.484,194.472,194.465,194.146,194.12,194.092,194.1,193.752,194.28,194.093,194.236,193.34,193.393,193.411,194.173,193.83,193.657,194.405,194.067,193.876,189.843,193.909,194.06,193.813,193.693,193.659,193.614,193.529,193.469,193.338,193.185,193.102,192.993,200.639,202.419,201.855,193.002,192.462,191.981,192.076,194.976,195.43,195.309,195.273,195.14,195.26,194.617,192.034,191.396,190.795,190.366,190.804,189.786,189.819,189.711,189.671,189.67,189.559,189.5,189.079,188.631,
196.667,197.307,198.268,198.905,199.31,199.306,199.271,199.058,198.842,198.528,198.683,198.505,198.827,199.027,199.218,199.125,199.453,199.269,200.239,200.77,202.698,205.635,205.531,205.926,206.391,206.922,209.402,213.243,216.924,221.879,223.192,225.29,223.95,221.77,220.802,219.446,219.626,218.846,222.095,224.999,228.962,233.318,235.626,235.093,231.163,227.18,224.501,225.091,227.704,228.205,227.431,225.015,218.867,213.446,216.305,218.073,220.462,226.014,228.015,230.282,230.271,229.841,227.237,217.629,216.226,216.718,216.468,215.925,211.941,208.671,205.784,204.181,203.17,202.526,203.479,203.673,203.406,203.464,203.103,202.721,200.622,198.958,197.605,196.887,196.539,196.124,195.451,195.203,195.102,194.964,194.893,194.531,194.512,194.415,194.292,194.207,194.145,194.032,193.988,193.903,193.635,193.932,193.96,194.203,193.454,193.52,193.564,193.998,193.806,193.154,193.162,193.768,193.937,193.289,189.84,193.412,193.44,193.431,193.35,193.238,193.118,193.005,192.899,192.73,192.661,192.483,195.481,195.225,193.875,191.995,191.854,191.502,191.647,191.311,191.006,189.688,190.006,189.893,189.163,188.57,187.551,187.192,187.105,187.106,187.116,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,
198.971,198.807,198.768,198.697,198.8,198.598,198.653,198.312,198.71,198.716,198.723,198.368,198.872,199.041,197.48,198.97,199.233,199.47,199.321,199.316,200.496,204.106,204.967,205.175,205.315,206.536,208.082,210.059,212.898,215.877,220.696,226.979,230.385,228.306,226.281,223.647,223.112,221.792,223.315,226.76,230.814,233.421,234.637,233.24,228.754,226.23,224.483,222.227,222.016,223.054,223.492,223.997,222.404,213.728,214.106,214.735,215.455,215.863,215.268,221.414,226.182,228.445,216.208,215.377,215.258,215.22,216.913,212.531,209.384,207.03,204.304,203.081,203.428,204.418,203.896,203.341,203.011,202.986,202.431,200.67,197.622,197.813,197.159,196.725,195.959,195.937,194.988,195.146,195.273,195.001,194.795,193.955,194.482,194.568,194.885,194.698,194.599,194.502,194.51,194.141,194.578,194.627,194.645,194.528,193.782,193.977,193.991,193.24,193.385,193.253,193.637,193.887,194.074,194.034,190.691,191.113,193.068,193.073,192.816,191,188.463,187.511,187.44,187.426,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.308,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,
193.887,194.186,194.576,195.535,195.897,196.689,196.779,197.494,197.57,198.05,198.472,198.5,198.658,198.939,199.09,199.038,199.366,197.888,198.263,199.482,199.53,199.409,200.694,201.91,204.182,205.051,207.552,209.073,211.012,213.471,216.261,220.284,225.813,229.337,229.455,227.508,227.216,227.383,227.135,228.369,232.193,234.514,233.616,229.96,226.987,226.195,225.151,223.979,221.65,220.807,220.757,222.143,221.321,216.378,213.441,214.294,214.268,214.937,214.706,214.084,213.721,214.094,213.92,213.624,213.39,215.004,214.442,210.729,208.01,205.596,204.21,203.091,203.875,204.18,203.705,203.477,202.692,202.411,202.098,199.822,196.501,196.98,197.683,197.26,196.491,195.717,194.756,195.127,195.001,195.466,194.696,193.872,194.448,194.532,195.19,194.963,194.53,194.455,194.291,194.684,194.857,194.473,194.644,194.49,193.998,193.412,193.28,193.323,193.592,193.805,194.003,193.991,193.915,193.903,193.582,188.209,187.511,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.425,187.369,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.105,187.109,187.455,187.73,188.627,189.931,190.57,190.979,191.284,191.314,
